text,label
😒🥱 si nunca han visto un copy paste de un video pues aqui esta repeticion de lo mismo tu vida no es un ejemplo a seguir muchas personas pasan peores cosas que usted esto es solo un video de victimización para seguir buscando el “hay bendito mira todo lo que ella paso dejame darle el like y seguirla” 🤷🏼‍♂️really eres gamer tienes talento?? Pues pongase a subir videos jugando los video juegos no video pra seguir causando polemicas y para que te tomen pena porque en estos momentos la reputacion de usted esta por el piso y este tipo de videos le seguira dando una saga al ya el “hate” que muuuuuchos le tienen y continuaran atacando su imagen si continua con este tipo de videos .,1
"Que idea tan maravillosa y que momento tan magico, un video precioso y muy emocionante Laura, ojala seais igual de felices siempre, me encantais😍❤️❤️",0
Cuando mi perro quiere vomitar se mueve mejor que esta cerda,1
@USER La puta de tu madre,1
Con el discurso de hoy Greta Thunberg ha puesto en su sitio a la mayoría de hijos de puta que la critican. Y me gustaría saber cuándo me la puedo follar.,1
Creo k soy la única persona en el mundo k piensa k si cierras los ojos es como escuchar a María Pedraza,0
@USER Dale la vuelta a la camiseta y tienes el 6 del 6-1 de la REMONTADA MAMÓN!!!,1
Continúan las feminazi hostigando a los carabineros en diversas comisarías con su zumba insoportable. Les acompañan flaites y típicos encapuchados que luego comienzan a atacar las comisarías con pedradas y no faltan los narcos que aparecen con armamento automático. ¿Hasta cuándo?,1
"@USER @USER Un loca de carretera más!!!! Tanto científico real, estudiando e investigando, y es a este ser a quién van a premiar (con incluirla ese ranking)? #NMJ",1
"AY YA CÁLLATE HIJA DE TODA TU PUTA MADRE. APARTE DE PUTA, ARGUENDERA",1
Payaso ridiculo,1
"Con ese video confirmó que no me equivoque en confiar en ti, se que tienes tus errores como todos, pero eso de que en tus inicios ayudaste a muchos sin esperar nada a cambio se me hizo de lo más noble y humano, por que muy poca gente ayuda de buena gana, aparte a pesar de tanto.",0
Gracias por ser tú y por hablar de cosas tan importantes. Creo que siempre puedes escoger entre ser  parte de la solución o ser parte del problema y espero que muchísimas más personas puedan tomar esa decisión de hacer la justicia dirigido desde el amor y el respeto. Mucho mucho amor.,0
Vete a la MIERDA,1
"@USER @USER Q te hace pensar q vivo encerrada en mi casa? tu opinión es tan válida como la mia Si no te gusta lo q digo o te sientes tocada, lo siento  pero nos llegó la escoria del caribe sino dáte una vuelta x el centro, mapocho o Recoleta donde voy cada sem  Me quedo con mis flaites🇨🇱mil",0
"Como han sido condenados a 38 años por agresión sexual se les ha decretado libertad bajo fianza.?‍♂️

Otros, a prisión preventiva durante años. LINK",0
@USER Tú eres mi puta.,1
@USER HAY QUE SER MUY CARERAJA HDP...PARA PEDIR REFUNDAR UNA INSTITUCION TAN NOBLE Y RECONOCIDA A NIVEL MUNDIAL...LOS WEONES PEORES EVALUADOS DEL PAIS....PURAS LACRAS...CAFICHES DEL ESTADO LINK,1
@USER El patriotismo de la ultraizquierda antirojigualda,0
"@USER @USER @USER @USER Los Jordis están en prisión por la denúncia falsa de una mujer ,una fascista feminazi defensora de España que inventó acoso y persecución de una gente que se estaba  manifestando rechazando la protección de los mossos que estaban a su disposición .Hijos de puta hay en todo genero",1
@USER Como te pica que no hagamos homenajes a tus fascistas preferidos ehhhh!!!,0
"Anda y a dormir, vete al hormiguero al programa que decías que nunca ibas a ir ! PRINGADA!",1
"Nada objetivo el video, se entiende tu molestia con windy, pero demasiada imparcialidad. (No soy fan de ninguna, estoy por el chisme como la mayoría)",0
@USER @USER @USER Ajajjaaj que tiene que ver una cosa con la otra culiao ajjajaajaj,0
"@USER Menuda payasa, parece que la seguridad social es vuestra. Que panda.",1
"@USER Cállate zorra, me haces acordar a nuestro soldado caído @USER",1
"Creo que al final no importa tanto quién eras, si no lo que te volviste para superarte y ver hasta que punto has llegado 👀",0
"Solo dire, unica explicación de windy  Me discriminan por ser mujer!, la vistima era yo, Todos en youtube deverian irse y dejarme a mi sola, Me vendo por unas monedas, La culpa de mi fracaso Ari, Me miro feo video de 15 minutos, Soy un simbolo de verguenza.",0
"Sr Azpitarte es usted un demagogo y sobretodo un ignorante, venga usted si tiene valor y pongase en la grada mañana...acepte el reto LINK",1
"la amenaza colectivista es mundial.

un amigo me cuenta que los zurdos se están tomando New Zealand.

la próxima ""guerra mundial"" no será entre países sino entre ideologías.

libertad contra ""progresismo"" totalitario.",0
"Animalistas y antitaurinos buscando linces en Doñana para salvarlos, ah no... Eso no lo harán... Son más de hablar y pegar",0
"Ayyy, jo Pablo enhorabuena!!! Te los mereces!! Ya queda menos para el millón ❤️❤️",0
El bloque independentista retiene la mayoría pese a la victoria de Ciudadanos LINK via @USER,0
@USER Si más encima ese boliviano jamás falla los penales 🤦🏾,0
"@USER Anda sudaca de los cojones, vete a vivir a tu tierra indgena,que ests para alfabetizar y te pones el taparrabos",1
@USER RENUNCIA MALDITO HIJO DE PUTA!!!,0
"@USER Debería decirle que aquí el único subnormal es usted, pero estoy convencida que en su casa ya saben con quien tratan...",1
@USER Hay mujeres con vagina y mujeres con pene. Porque SORPRESA los genitales no definen tu genero.,0
Con lo mucho que se llenó la boca Jordi hablando mal de Dalas y deseándote que youtube lo heche de la plataforma. No me parece raro que después se sume al victimismo barato de aquellos que van contra Dalas.  Es hasta aburrido ver que todos siguen una misma manera de actuar luego de ellos mismos haberla cagado.,0
"Yo tengo una hermanita (es muy mala :""3 )",0
Los jerseys son súper boniiitos! Como consejo hay algunos detalles que la cámara pasaba muy rápido y marea. El resto muy chula la grabación! 😍😄,0
"@USER @USER @USER @USER @USER Ya , como que no se diferencia rápidamente si estás frente a un senegalés o a un marroquí ...que son marroquíes tío, los senegaleses son de color negro intenso.",1
"Nadie se queja de los inmigrantes currantes, sino de los que vienen a vivir de la sopa boba, y esos, casi todos, llegan saltando la valla.   #PdV06A",1
"OJALA VALLAS PRESO HIJO DE PUTA, VOS TE MERECES LO PEOR! Y NO TE HICISTE NADA ASCECINO⛔⛔⛔ LINK",0
@USER Tu tuit es una puta mierda y tu una subnormal,1
"@USER Cállate gorda hija de puta, las veces que te vi entrar en la iglesia de Av Santa Fe, no haberte mandado a la concha de tu madre . Chupa pija de represores chaqueños.",1
@USER que dice maricon del culo,1
"Gorda payasa, claro comprate el boleto ,trabajas mucho y te lo mereces.. aparte si te Los gastas en comida y no te parece mucho, por que no en algo que te Haga Feliz. Te amo",1
"Oh ctm, soy tan tonta y le mandé un audio tan absurdo a la Cami xd",0
"Broo, porfavor mira esto de Netflix y comentame a ver si es q soy yo, o ns, las películas de alien algunas la estan quitando ya sea por que se parecen o no tengo ni dea, hay una, que le falta la temporada uno se llama alienígenas y otra que directamente es una peli pero no la puedes ver, se llama alien xmas",0
Qué tan difícil es España cuando emigras sin papeles (por @USER) LINK,0
Esto es un calvo que le dice a un jorobado:-¿Que llevas en esa mochila? - Tu peine cabron,0
"Maldito jpelirrojo con su mensaje de ve al gimnasio y voy a por ello, claramente es mejor el mensaje de este canal de me quedo en casa ganando peso y me corto las venas...",1
@USER @USER @USER Bachelet y Kirchner comunistas JAAJAJAJAJAJS me río toa la nocheeeeeee JAJDAJSJA educate cochinx 😂,0
"Me encantan este tipo de vídeos 💜 Y si tienes mucha razón ese tipo de odio se ve en todo el mundo, pareciera que eso de avanzar fuera una simple fachada para volver a tomar esas ""costumbres"" antiguas que en vez de unir a las personas las separaban, pero pues ante todo siempre debemos de luchar por lo correcto con el mejor positivismo y sin rendirnos porque con fuera y valentía se puede todo 💪😊💜",0
Nauter ¿No te duele el ano de las 2 violadas que te ha hecho Dalas?,1
"@USER No eres aburrido, eres sincero. No es culpa tuya que no te guste la polla de alguien.",0
@USER Callate kakatus vos seguro votarias al Tilingo Zorra!!!!!,1
"Mejor review que he visto de esta serie (la cual, por cierto, me enganchó exactamente igual que a ti jaja después de haberla criticado xDDD).",0
"Cada niño es distinto!! Por lo general las señales de autismo parecen apartir de los 18 meses .. soy madre de un nene con autismo esta pareja no sabe la satisfacción que t da un niño con tea , ellos t enseñan a ver la vida de una manera distinta!! Yo no cambio a mi bb de 3 años con tea por nada del mundo",0
@USER puta hetero que te calles,1
K feo joputa solo te segui para verte y ahora te desigo,1
"Los 602 inmigrantes del salto a la valla de Ceuta, señalados como “grupo criminal” en la querella de IGC  LINK",0
@USER @USER @USER Lógico lo qué dice Jordi 😂😂😂 Alberto Carlos es un fascista despreciable,1
"@USER Cállate hija de puta, BALSFEMA, USAS EL NOMBRR DE DIOS EN VANO PARA TAPAR TU TRAICIÓN AL PUEBLO, EL RE… LINK",1
"No podían faltar las mariconadas, del enano albóndiga mermelada. Ascooo  #tierradenadie10 @USER",1
"Entonces, ¿qué te molesta más oir 'verdiblancos hijos de puta' o 'mi novia es sevillista y es una putada'? Dichas ambas cosas por jugadores profesionales después de ganar un derbi... #seguirllorando",0
"Quiero aprovechar para mandar un saludo a mi mama,  a mi papa, a mi tio,  a mi tia,  a mi hermano,  a mi hermana,  a mi abuelo,  a mi tatarabuelo,  a mi bisabuelo, a mi moza, a mi socio, a mis amigos a mis amigas, al bagabundo, al basurero, al cartonero, a cristiano ronaldo, a messi, a el desodorante axe, a dragon ball z, a disney, al computador, a mi cama, a mis chicas, a mi gato, a mi pez, a mi perro, a mi maestra, a los memes, a spiderman, a tom y jerry, al arquero casillas, a mi libro, a mi tataratatarabue lo, a mi tataratatarabue la, a mi tataratataratat arabuelo, a mi tataratataratat arabuela, a los cabezones moais, a cristo, a dios, al cuaderno de ciencias naturales, al cuaderno de matematicas, al cuaderno de ciencias sociales, al cuaderno de musica, al cuaderno de ingles, al cuaderno de religion, al cuaderno de computacióna a mi maestra de ingles,  a mi cartuchera,  a mi tele,  a mi lapizera,  a goku,  a vegeta,  a trucks,  a gohan,  a krillin,  a piccolo,  a yamcha,  a superman,  a goku fase 2,  a goku fase 3, a goku fase 4,  a vegeta fase 2,  a vegeta fase 3,  a vegeta fase 4,  a trunks fase 2,  a mis zapatillas,  a mis botines mercurial, a mi vecino, a mi a mi vecina, a osama bin laden, a obama, a chavez,  a britney spears,  a batman,  al guason,  al pinguino,  al espantapajaros,  a los aliens,  a lady gaga,  a shakira,  a todos los que comenten,  a chuck norris,  a lbananero,  a mi gato,  a messi,  a xavi,  a villa,  a iniesta,  a valdes,  a puyol,  al penalti de sergio ramos, a la luna,  a jupiter,  a saturno,  a neptuno,  a pluton,  a mercurio,  a venus,  a marte,  al sol, a la tierra ,  al big bang,  a los caballeros del zodiaco,  a inuyasha,  a scooby doo,  a phineas y ferb,  a japon,  a los animes,  a los hacerks,  a anonymous,  a los Mexicanos, a los Colombianos,  a los Chilenos,  a los Ecuatorianos, a los Brasileños,  a los Nicaragüenses,  a los Hondureños,  a los Venezolanos,  a los Rusos,  a los Africanos que ya han de estar gorditos con tantos likes que les envian,  a los medicos,  a las enfermeras,  a los profes,  a los pilotos,  a las aeromozas,  a los mecanicos,  a las moscas, a los mosquitos,  a las cucarachas,  a las mariposas,  a las orugas,  a Yoni Deep,  a Fidel Castro,  al Che Gevara,  a los zombies, a steve jobs,  a los piratas de samsung,  a los tiburones,  a jake el perro y finn el humano, a mad,  a jony bravo,  a las chicas superpoderosas,  a mojojojo,  a el,  a peludito,  al profesor,  al alcalde,  a la señorita bello,  a la profesora kimmy,  a bob esponja,  a patricio,  a calamardo,  a don cangrejo,  a plancton,  a arenita,  al sujeto de las pistas de blue,  a la señora que se le cayeron las bolsas enlacalleaaaaaa los carritos de google maps,  a yahoo,  a messenger,  a metroflog,  a my space,  a twitter,  a facebook,  a wikipedia,  al rincon del vago,  a los trols debajo del puente,  a los simpson, a fray de futurama,  a lucho,  a discovery channel,  a national geographic,  a los mithbusters,  a jeff corwin,  al cazador de cocodrilos,  a bear grills,  a bugs bunny,  al pato lucas,  a porki,  a lola bunny, a mi vecina,  a taz,  a marvin el marciano,  a la paloma que me cagó ayer,  a mi ex,  a la vecina,  al auto que arroyo al viejito el martes,  al trancito que multo al carrito de google maps,  a cristobal colon,  a americo vespucio,  a hernan cortéz,  a moctezuma,  a los mayas,  a su calendario,  a los hunos,  a rammstein,  a desperadoz,  a evanescence,  a dora la exploradora,  a botas,  a diego go,  a los teletubies,  a los muppets,  a los de narnia,  a hitler,  a baree el perro lobo,  a la lechera,  al osito bimbo,  a cocacola,  a avon, a mi celular,  al tequila centenario,  al komander,  a daddy yanke,  a pitt bull ya tu sabeh!,  a los juegos de se parte del club,  a christian bale,  a indiana jhons,  a la liga extraordinaria,  al chef oropeza.  Quiero agradecer a todo aquel que lee este comectario medio largo",0
"@USER @USER @USER A, que la zorra está va de matona por la vida? Jajajaja. Pero si de un soplido la desgracias al adefesio ese!😂",1
O todas las feminazis son lesbianas o no culean. Heyy ya bajenle un punto al tema del odio al hombre y el patriarcado. Y si una mujer prefiere estar en su casa con sus hijos dejénla ser como le de la gana. O quienes son para decirle lo que es correcto o no? En serio se pasan.,1
@USER Cállate la concha de tu hermana puta,1
Uno de los requisitos para ser feminazi es ser feisisimaaaa jajaja,1
"@USER No, tu eres puta y casta",1
"Haciendo mi tarea sobre los mapuches
Me encontré que tienen una ceremonia que tiene el uwu en su nombre ;--; LINK",0
Ya llevo 2 años siguiendo este canal y fue una gran idea eres espectacular Aida (dulceida) te amooooooo 😘🥰😍😘😘🥰😍🇵🇪🇵🇪🇵🇪🇵🇪😘🥰🥰🥰🥰🥰saludos desde Perú Lima,0
